Year,Constituency_No,Position,Candidate,Party,Votes,Constituency_Name,Constituency_Type,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin_Percentage
1990,179,1,CHAUDHARI MANIBHAI RAMJIBHAI,BJP,22576,DHARAMPUR,ST,45.18,38.46,no,10.09
1990,180,1,PATEL BARJULBHAI NAVLABHAI,INC,24858,MOTA PONDHA,ST,39.32,47.74,no,11.95
1990,181,1,PATEL RAMANLALDEVABHAI,INC,22628,PARDI,ST,46.95,35.94,no,1.61
1990,182,1,CHHOTUBHAI VESTABHAI PATEL,INC,31822,UMBERGAON,ST,44.25,47.39,no,12.04
1995,1,1,DR. NIMABEN B.,INC,36810,ABDASA,GEN,72.92,47.08,no,1.71
1995,2,1,MEHTA SURESHCHANDRA RUPSHANKAR,BJP,41829,MANDVI,GEN,69.37,52.01,no,11.47
1995,3,1,MUKESH BABULAL ZAVERI,BJP,46441,BHUJ,GEN,61.55,49.83,no,6.4
1995,4,1,PARBAT MAYABHAI SODHAM,BJP,36191,MUNDRA,SC,60.34,54.15,no,25.22
1995,5,1,AHIR VASANBHAI GOPALBHAI,BJP,52345,ANJAR,GEN,44.81,60.03,no,35.18
1995,6,1,GADA BABUBHAI MEGHJI SHAH,BJP,37826,RAPAR,GEN,58.71,47.03,no,3.23
1995,7,1,VAGHELA FAKIRBHAI RAGHABHAI,BJP,50713,DASADA,SC,67.41,60.95,no,27.26
1995,8,1,ZALA RANJITSINH JILUBHA,BJP,39744,WADHWAN,GEN,57.65,42.97,no,5.41
1995,9,1,RANA KIRITSINH JITUBHA,BJP,35600,LIMBDI,GEN,66.62,37.89,no,7.87
1995,10,1,KARAMASHIBHAI KANJIBHAI MAKWANA,INC,33910,CHOTILA,GEN,60.17,42.32,no,23.08
1995,11,1,KAVADIYA JAYANTILAL RAMJIBHAI,BJP,33038,HALVAD,GEN,70.75,38.85,no,5.27
1995,12,1,INDRAVIJAYSINH KISHORSINH &quot;(I.K.)&quot; JADEJA,BJP,29923,DHRANGADHRA,GEN,69.49,34.82,no,1.63
1995,13,1,AMRUTIYA KANTILAL SHIVLAL,BJP,50759,MORVI,GEN,62.87,51.74,no,9.19
1995,14,1,KUNDARIYA MOHAN KALYANJI,BJP,53866,TANKARA,GEN,69.37,50.81,no,8.49
1995,15,1,ZINZARIA POPATBHAI SAVSIBHAI,BJP,28868,WANKANER,GEN,64.86,32.27,no,3.84
1995,16,1,BAVALIYA KUVERJIBHAI MOHANBHAI,INC,46207,JASDAN,GEN,63.38,50.58,no,23.65
1995,17,1,UMESH RAJYAGURU,BJP,52472,RAJKOT-I,GEN,49.28,42.72,no,4.26
1995,18,1,VAJUBHAI VALA,BJP,39097,RAJKOT-II,GEN,51.76,49.1,no,12.23
1995,19,1,CHAWDA SANTABEN KHIMJI BHAI,INC,46306,RAJKOT RURAL,SC,47.44,47.29,no,1.28
1995,20,1,JADEJA MAHIPATSINH BHAVUBHA,IND,42683,GONDAL,GEN,59.46,52,no,12.19
1995,21,1,KORAT SAVJIBHAI JIVRAJBHAI,BJP,45086,JETPUR,GEN,62.28,45.81,no,24.03
1995,22,1,RADADIYA VITTHALBHAI HANSRAJBHAI,BJP,47971,DHORAJI,GEN,62.59,59.54,no,31.81
1995,23,1,PATEL MOHANBHAI LALJIBHAI,BJP,24271,UPLETA,GEN,61.86,30.94,no,1.07
1995,24,1,KASUNDRA MAGANBHAI AMBABHAI,BJP,34061,JODIYA,GEN,67.95,45.71,no,7.33
1995,25,1,KHATTAR PARMANAND VISHANDAS,BJP,32981,JAMNAGAR,GEN,49.88,51.68,no,18.44
1995,26,1,PARMAR DR. DINESHBHAI RUDABHAI (DR. DINESH PARMAR),INC,42758,JAMNAGAR RURAL,SC,45.03,44.71,no,1.82
1995,27,1,PATEL RAGHAVJI HANSRAJBHAI,BJP,46178,KALAWAD,GEN,61.38,62.84,no,45.77
1995,28,1,SAPARIYA CHIMANLAL DHARAMSHIBHAI,BJP,31527,JAMJODHPUR,GEN,64.19,44.44,no,22.43
1995,29,1,BERA MURUBHAI HARDAS,BJP,15380,BHANVAD,GEN,61.98,25.75,no,1.79
1995,30,1,GORIA JESABHAI MARKHIBHAI,BJP,26735,KHAMBHALIA,GEN,55.67,41.79,no,1.81
1995,31,1,MANEK PABUBHA VIRAMBHA,IND,27692,DWARKA,GEN,64.28,33.65,no,11.82
1995,32,1,BABUBHAI BHIMABHAI BOKHIRIYA,BJP,44221,PORBANDAR,GEN,54.5,53.32,no,14.94
1995,33,1,KADCHHA BHURA MUNZA,IND,27059,KUTIYANA,GEN,54.63,36.9,no,7.1
1995,34,1,CHUDASAMA CHADRIKABEN KANJI,INC,41948,MANGROL,GEN,64.23,44.29,no,16.79
1995,35,1,SUREJA RATILAL GORDHANBHAI,BJP,38134,MANAVADAR,GEN,65.02,47.26,no,4.66
1995,36,1,SONDARAVA BACHUBHAI MUNJABHAI,BJP,36598,KESHOD,SC,52.03,47.2,no,9.18
1995,37,1,BARAD JESABHAI BHANABHAI,BJP,52130,TALALA,GEN,70.84,49.23,no,5.79
1995,38,1,BARAD JASHUBHAI DHANABHAI,INC,44330,SOMNATH,GEN,63.02,37.4,no,5.7
1995,39,1,VANSH PUNJABHAI BHIMABHAI,INC,35055,UNA,GEN,59.12,33.99,no,5.5
1995,40,1,PATEL KESHUBHAI S.,BJP,58157,VISAVADAR,GEN,67.34,64.34,no,32.69
1995,41,1,JOSHI BHIKHABHAI GALABHAI,INC,42670,MALIYA,GEN,61.58,45.72,no,7.63
1995,42,1,MAHENDRA LILADHAR MASHRU,IND,35194,JUNAGADH,GEN,43.69,42.64,no,27.2
1995,43,1,THUMAR VIRJIBHAI KESHAVBHAI (VIRJIBHAI THUMAR),INC,31932,BABRA,GEN,62.84,41.16,no,13.14
1995,44,1,BECHARBHAI BHADANI,BJP,36565,LATHI,GEN,62.62,52.11,no,12.9
1995,45,1,RUPALA PARSHOTTAMBHAI KHODABHAI,BJP,28244,AMRELI,GEN,51.84,39.4,no,6.66
1995,46,1,KOTADIA MANUBHAI NARANBHAI,INC,25455,DHARI,GEN,61.94,31.46,no,9.55
1995,47,1,LAXMANBHAI PARMAR,BJP,51845,KODINAR,GEN,71.58,52.37,no,9.1
1995,48,1,BHUVA MADHUBHAI HARJIBHAI,INC,33768,RAJULA,GEN,57.79,40.97,no,1.56
1995,49,1,GODHANI DALSUKHBHAI JERAMBHAI,INC,33729,BOTAD,GEN,66.12,33.13,no,3.79
1995,50,1,ATMARAM MAKANBHAI PARMAR,BJP,49817,GADHADA,SC,56.81,57.27,no,22.14
1995,51,1,GOTI KURJIBHAI,BJP,39561,PALITANA,GEN,59.11,48.02,no,8.02
1995,52,1,NAKRANI KESHUBHAI HIRJIBHAI,BJP,44310,SIHOR,GEN,61.06,49.28,no,10.9
1995,53,1,DHIRUBHAI DUDHAVALA (DHIRUBHAI THAKARSHIBHAI,INC,32748,KUNDLA,GEN,50.95,46.12,no,2.38
1995,54,1,CHHABILDAS MEHTA,INC,30233,MAHUVA,GEN,47.63,44.93,no,4.47
1995,55,1,SHEEVABHAI JERAMBHAI GOHIL,BJP,30006,TALAJA,GEN,49.27,43.45,no,18.69
1995,56,1,GOHIL PARBATSINH PUNJUBHA,INC,41026,GHOGHO,GEN,59.62,46.8,no,16.16
1995,57,1,MAHENDRA TRIVEDI,BJP,42242,BHAVNAGAR NORTH,GEN,57.36,43.78,no,16.07
1995,58,1,GOHIL SHAKTISINHJI HARISHCHANDRASINHJI,INC,49200,BHAVNAGAR SOUTH,GEN,56.49,47.01,no,4.98
1995,59,1,PARIKH DILIPBHAI RAMANBHAI,BJP,33917,DHANDHUKA,GEN,55.68,42.48,no,10.07
1995,60,1,CHUDASMA BHUPENDRASINH MANUBHA,BJP,38857,DHOLKA,GEN,67.15,40.18,no,3.55
1995,61,1,GOVINDBHAI ARAJANBHAI CHAUHAN,BJP,52920,BAVLA,SC,58.23,58.29,no,32.41
1995,62,1,CHAUHAN JORUBHA JETHUBHA,BJP,24662,MANDAL,GEN,67.39,30.32,no,7.31
1995,63,1,MACHCHHAR JAYANTILAL POPATLAL,BJP,44065,VIRAMGAM,GEN,64.15,51.1,no,8.77
1995,64,1,PATEL HARISHCHANDRA LAVJIBHAI,BJP,170156,SARKHEJ,GEN,47.27,61.8,no,40.49
1995,65,1,THAKAR MADHUBHAI SOMABHAI,BJP,63082,DASKROI,GEN,51.95,53.11,no,19.96
1995,66,1,VITTHALBHAI B. SHAH,BJP,36975,DEHGAM,GEN,65.41,37.61,no,4.16
1995,67,1,OZA YATINBHAI NARENDRKUMAR,BJP,87993,SABARMATI,GEN,57.97,54.32,no,12.97
1995,68,1,HAREN PANDYA (ENGINEER),BJP,77916,ELLIS BRIDGE,GEN,49.73,71.44,no,48.32
1995,69,1,BAROT BHARAT,BJP,32581,DARIAPUR-KAZIPUR,GEN,55.66,47.45,no,10.28
1995,70,1,KAUSHIKBHAI JAMNADAS PATEL (KAUSHIK PATEL),BJP,26439,SHAHPUR,GEN,65.67,44.12,no,18.1
1995,71,1,BHUPENDRAKUMAR SEVAKRAM PATNI (BHUPENDRA,BJP,27697,KALUPUR,GEN,68.99,48.39,no,15.64
1995,72,1,PATEL VITTHALBHAI SHANKARLAL (VITTHAL KAKA),BJP,50929,ASARWA,GEN,51.61,45.45,no,9.4
1995,73,1,GADEFIA GORDHANBHAI PRAGJIBHAI (PATEL,BJP,42817,RAKHIAL,GEN,59.03,44.62,no,24.46
1995,74,1,GIRISH CHANDRA KHEMCHANDBHAI PARMAR (GIRISH,BJP,26216,SHAHER KOTDA,SC,55.65,39.77,no,10.72
1995,75,1,ASHOK BHATT,BJP,32111,KHADIA,GEN,58.36,61.45,no,33.95
1995,76,1,USMANGANI ISMAIL DEVDIWALA,IND,25605,JAMALPUR,GEN,58.5,31.91,no,0.54
1995,77,1,PATEL KAMLESHBHAI GOVINDBHAI (KAMLESH PATEL),BJP,88838,MANINAGAR,GEN,46.02,61.01,no,35.8
1995,78,1,GOPALDAS BHOJWANI,BJP,91140,NARODA,GEN,46.87,56.19,no,33
1995,79,1,VADIBAI BHAYACHANDDAS PATEL,BJP,62020,GANDHINAGAR,GEN,67.65,44.24,no,1.7
1995,80,1,PATEL VITTHALBHAI SOMDAS,BJP,41500,KALOL,GEN,63.73,41.61,no,8.02
1995,81,1,PATEL NITINBHAI RATIBHAI,BJP,48320,KADI,GEN,73.85,46.01,no,2.08
1995,82,1,KANTILAL BHALABHAI SOLANKI,BJP,50404,JOTANA,SC,67.86,51.67,no,12.95
1995,83,1,KHODABHAI N. PATEL,BJP,50113,MEHSANA,GEN,65.44,46.32,no,1.15
1995,84,1,CHAUDHARI VIPULBHAI MANSINHBHAI,BJP,53414,MANSA,GEN,76.92,46.67,no,8.4
1995,85,1,PATEL ATMARAMBHAI MAGANLAL,BJP,62902,VIJAPUR,GEN,79.34,52.11,no,5.87
1995,86,1,K.I. PATEL (KIRIT PATEL),BJP,67288,VISNAGAR,GEN,77.62,55.56,no,14.47
1995,87,1,SHANKARJI OKHAJI THAKOR,INC,39968,KHERALU,GEN,75.42,38.57,no,1.32
1995,88,1,PATEL NARAYANBHAI LALLUDAS,BJP,53713,UNJHA,GEN,72.35,48.34,no,16.93
1995,89,1,VYAS JAYNARAYAN NARMADASHANKAR,BJP,64057,SIDHPUR,GEN,70.29,64.56,no,31.31
1995,90,1,THAKOR CHAMANJI DANSANGJI,INC,24524,VAGDOD,GEN,62.61,25,no,0.78
1995,91,1,PATEL ARVINDBHAI TRIBHOVAN DAS,BJP,40025,PATAN,GEN,59.99,45.64,no,15.05
1995,92,1,PATEL RAMESHBHAI MOHANLAL,BJP,31736,CHANASMA,GEN,72.86,36.8,no,11.92
1995,93,1,RATHOD BHAUSINGBHAI DAHYABHAI,IND,57540,SAMI,GEN,75.47,59.05,no,27.47
1995,94,1,SOLANKI LAVINGJI MULJI,IND,26403,RADHANPUR,GEN,70.43,25.35,no,0.29
1995,95,1,PATEL PARABATBHAI SAVABHAI,IND,52640,VAV,GEN,77.17,41.2,no,1.66
1995,96,1,GUMANSINHJI VIRAMSINHJI VAGHELA,BJP,45465,DEODAR,GEN,82.89,37.96,no,5.67
1995,97,1,KHANPURA DHARSIBHAI LAKHABHAI,INC,37822,KANKREJ,GEN,72.35,36.76,no,4.93
1995,98,1,MALI GORDHANJI GIGAJI,BJP,58047,DEESA,GEN,66.27,54.66,no,24
1995,99,1,RABARI GOVABHAI HAMIRABHAI,INC,63814,DHANERA,GEN,77.58,52.86,no,9.5
1995,100,1,AMRUTLAL KALIDAS PATEL,BJP,46030,PALANPUR,GEN,58.95,46.42,no,24.93
1995,101,1,PARMAR RAMJIBHAI JIVABHAI,BJP,33762,VADGAM,SC,64.7,33.4,no,1.09
1995,102,1,KACHORIYA KANTIBHAI DHARAMDAS,BJP,59705,DANTA,GEN,73.55,47.5,no,9.3
1995,103,1,AMARSINH BHILABHAI CHAUDHARI,INC,59822,KHEDBRAHMA,ST,72.11,55.35,no,24.53
1995,104,1,VORA RAMANBHAI ISHWARBHAI,BJP,61122,IDAR,SC,68.96,59.11,no,33.62
1995,105,1,DR. ANIL JOSHIYARA,BJP,54020,BHILODA,GEN,70.13,48.13,no,6.06
1995,106,1,CHAVADA RANJITSINH NAHARSINH,BJP,46923,HIMATNAGAR,GEN,63.48,46.55,no,23.86
1995,107,1,ZALA VINENDRASINH DILIPSINH,BJP,54193,PRANTIJ,GEN,70.01,53.74,no,32.15
1995,108,1,PARMAR DILIPSINH VAKHATSINH,BJP,54736,MODASA,GEN,74.27,49.55,no,31.6
1995,109,1,SOLANKI RAMSINH ROOPSINH,INC,36747,BAYAD,GEN,76.48,36.3,no,9.49
1995,110,1,DAMOR HIRAJI VALAJI,BJP,42024,MEGHRAJ,GEN,69.56,38.81,no,20.12
1995,111,1,DR. BHAMAT MANSINGH VALLABHBHAI,INC,37599,SANTRAMPUR,GEN,69.3,39.12,no,14.37
1995,112,1,MACHHAR DITABHAI BHIMABHAI,INC,54967,JHALOD,ST,68.24,50.68,no,11.08
1995,113,1,KISHORI BACHUBHAI NATHABHAI,INC,48904,LIMDI,ST,57.64,56.66,no,37.03
1995,114,1,DAMOR TERSINHBHAI BADIYABHAI,BJP,24407,DOHAD,ST,46.47,34.9,no,0.84
1995,115,1,PARMAR RAISING KUKABHAI,BJP,42117,LIMKHEDA,ST,56.84,47.98,no,16.83
1995,116,1,PATEL PRATAPSINH HIRABHAI,BJP,42339,DEVGADH BARIA,GEN,69.3,47.58,no,5.77
1995,117,1,VARIA BHAILAL BHAI HIRABHAI,BJP,47937,RAJGADH,GEN,68.3,55.27,no,20.99
1995,118,1,BARIA UDESINH MOHANBHAI,INC,41867,HALOL,GEN,69.59,43.81,no,13.67
1995,119,1,CHAUHAN PRABHATSINH PRATAPSINH,BJP,44195,KALOL,GEN,66.35,49.59,no,41.14
1995,120,1,C.K. RAULJI,BJP,41706,GODHRA,GEN,57.71,41.98,no,12.03
1995,121,1,CHAUHAN SOMSINH VAJESINH,BJP,51186,SHEHRA,GEN,66.93,49.76,no,19.86
1995,122,1,UPADHYAY HARGOVINDBHAI DEVSHANKER,BJP,36267,LUNAVADA,GEN,68.03,36.32,no,10.81
1995,123,1,BHABHOR JASHWANTSINH SUMANBHAI,BJP,52404,RANDHIKPUR,ST,70.72,56.13,no,20.76
1995,124,1,CHAUHAN MANSINH KOHYABHAI,BJP,44210,BALASINOR,GEN,68.11,51.14,no,25.46
1995,125,1,PATEL MANILAL DEVJIBHAI,BJP,38028,KAPADVANJ,GEN,62.17,40.96,no,19.79
1995,126,1,PARMAR RAMSINH PRABHATBHAI,INC,56853,THASRA,GEN,70.35,51.24,no,27.52
1995,127,1,SHELAT SUBHASCHANDRA SOMESHWAR,INC,33726,UMRETH,GEN,69.62,36.42,no,18.63
1995,128,1,THAKOR DILIPSINH JUVANSINH,INC,27254,KATHLAL,GEN,66.75,27.51,no,5.95
1995,129,1,CHAUHAN JASWANTSINH MANGALSINH,BJP,51827,MEHMEDABAD,GEN,60.63,55.48,no,31.22
1995,130,1,THAKOR NATVARSINH FULSINH,INC,43800,MAHUDHA,GEN,64.43,45.06,no,6.18
1995,131,1,PATEL DINSHA JHAVERBHAI,INC,55259,NADIAD,GEN,60.77,58.42,no,18.71
1995,132,1,VAGHELA SHANKARBHAI DESAIBHAI,INC,50488,CHAKALASI,GEN,70.12,50.99,no,30.83
1995,133,1,PATEL DILIPBHAI MANIBHAI,BJP,39995,ANAND,GEN,59.7,36.55,no,21.25
1995,134,1,PARMAR GOVINDBHAI RAIJIBHAI,IND,39537,SARSA,GEN,76.56,41.36,no,9.49
1995,135,1,PATEL NIRANJAN PARSOTTAMDAS,INC,36456,PETLAD,GEN,67.06,40.82,no,7.74
1995,136,1,PARMAR INDRANATH MADHUSUDANBHAI,BJP,44502,SOJITRA,SC,64.61,53.27,no,20.51
1995,137,1,PARMAR MULRAJSINH MADHAVSINH,IND,61043,MATAR,GEN,70.15,60.38,no,39.59
1995,138,1,SOLANKI BHARATBHAI MADHAVSINH,INC,50529,BORSAD,GEN,66.87,50.37,no,10.97
1995,139,1,PARMAR DHIRSINH CHHATRASINH,INC,51717,BHADRAN,GEN,69.33,48.1,no,23.05
1995,140,1,KHATRI JAYENDRABHAI BHAGVANDAS,BJP,52434,CAMBAY,GEN,66.72,53.22,no,14.1
1995,141,1,RATHWA SUKHRAMBHAI HARIYABHAI,INC,49847,CHHOTA UDAIPUR,ST,58.1,56.58,no,35.24
1995,142,1,RATHVA MOHANSINH CHHOTUBHAI,INC,48623,JETPUR,GEN,69.52,51.82,no,11.89
1995,143,1,BHIL DHIRUBHAI CHUNILAL,IND,30907,NASVADI,ST,65.52,32.14,no,11.03
1995,144,1,TADVI BABARBHAI AMBALAL,INC,43647,SANKHEDA,ST,69.92,49.87,no,2.85
1995,145,1,RAJ KARANSINH NARPATSINH,BJP,35208,DABHOI,GEN,67.25,41.54,no,11.38
1995,146,1,CHHAUHAN KHUMANSINH RAYSINH,INC,52006,SAVLI,GEN,70.97,48.69,no,21.87
1995,147,1,BHUPENDRA LAKHAWALA,BJP,58736,BARODA CITY,GEN,58.15,45.13,no,20.02
1995,148,1,JASPAL SING,BJP,106509,SAYAJIGANJ,GEN,53.55,55.07,no,16.75
1995,149,1,PATEL YOGESHBHAI NARAYANBHAI,BJP,59112,RAOPURA,GEN,54.48,54.93,no,24.07
1995,150,1,SHRIVASTAVA MADHUBHAI BABUBHAI,IND,50768,VAGHODIA,GEN,68.71,53,no,28.76
1995,151,1,UPENDRASINH PRATAPSINH GOHIL,IND,37079,BARODA RURAL,GEN,62.01,31.32,no,6.5
1995,152,1,NALIN BHATT,BJP,44378,PADRA,GEN,71.61,38.59,no,1.34
1995,153,1,DABHI CHANDUBHAI MOTIBHAI,INC,47642,KARJAN,SC,63.03,49.22,no,4.7
1995,154,1,MORI CHHATRASINH PUJABHAI,BJP,50043,JAMBUSAR,GEN,65.01,54.85,no,22.12
1995,155,1,VANSIA KHUMANSINH KESARISINH,BJP,42307,VAGRA,GEN,73.91,40.97,no,11.02
1995,156,1,SHAH BIPINBHAI ISHWARLAL,BJP,54980,BROACH,GEN,57.84,49.58,no,19.41
1995,157,1,PATEL RATANJIBHAI BALUBHAI,BJP,53755,ANKLESHWAR,GEN,62.14,49.52,no,10.03
1995,158,1,CHHOTUBHAI AMARSANG VASAVA,IND,54308,JHAGADIA,ST,73.65,53.17,no,31.95
1995,159,1,VASAVA MOTILAL PUNIYABHAI,BJP,50330,DEDIAPADA,ST,71.67,43.54,no,22.07
1995,160,1,VASAVA MANSUKHBHAI DHANJIBHAI,BJP,54405,RAJPIPLA,ST,72.88,54.93,no,21.44
1995,161,1,PAADVI SUBHASHBHAI ROTUBHAI,BJP,37330,NIJHAR,ST,67.87,35.14,no,10.6
1995,162,1,CHAUDHARY RAMANBHAI KANSARABHAI,BJP,43498,MANGROL,ST,62.6,45.71,no,19.42
1995,163,1,DONWALA NARAYANBHAI HARJIBHAI,IND,39984,SONGADH,ST,67.77,41.34,no,15.38
1995,164,1,PRATAPBHAI BABUBHAI GAMIT,IND,40255,VYARA,ST,70.93,37.18,no,1.12
1995,165,1,ISHVERBHAI NARSINHBHAI VAHIA,INC,46653,MAHUVA,ST,74.31,41.85,no,14.75
1995,166,1,RATHOD PRAVINBHAI CHHAGANBHAI,INC,43688,BARDOLI,ST,66.51,40.84,no,0.33
1995,167,1,RATHOD DHANJIBHAI MOTIBHAI,BJP,50936,KAMREJ,ST,70.42,50.51,no,4.5
1995,168,1,BHAGUBHAI PATEL (VIMAL),BJP,83299,OLPAD,GEN,54.82,59.4,no,24.69
1995,169,1,GAJERA DHIRUBHAI HARIBHAI,BJP,65600,SURAT CITY NORTH,GEN,52.05,58.32,no,25.73
1995,170,1,KHASI GULABDAS NAGINDAS,BJP,37890,SURAT CITY EAST,GEN,57.38,45.39,no,26.81
1995,171,1,CHAPATWALA HEMANTBHAI CHAMPAKLAL,BJP,78453,SURAT CITY WEST,GEN,51.59,64.91,no,40.78
1995,172,1,NAROTTAMBHAI PATEL,BJP,193186,CHORASI,GEN,41.86,65.77,no,44.65
1995,173,1,PATEL CHHAGANBHAI DEVABHAI (C.D.PATEL),INC,56047,JALALPORE,GEN,69.24,53.82,no,16.81
1995,174,1,PATEL MANGUBHAI CHHAGANBHAI,BJP,58346,NAVSARI,ST,60.71,55.93,no,13.86
1995,175,1,KARSANBHAI BHIKHABHAI PATIL,BJP,73459,GANDEVI,GEN,71.59,65.99,no,43.04
1995,176,1,PATEL KANJIBHAI MAGANBHAI,BJP,72523,CHIKHLI,ST,71.51,66.73,no,38.38
1995,177,1,BHOYE MADHUBHAI JELYABHAI,INC,46469,DANGS-BANSDA,ST,66.26,46.8,no,24.97
1995,178,1,DESAI DOLATRAI NATHUBHAI,BJP,52814,BULSAR,GEN,62.27,47.64,no,29.36
1995,179,1,CHAUDHARI MANIBHAI RAMJIBHAI,BJP,52991,DHARAMPUR,ST,74.27,48.15,no,23.47
1995,180,1,RAUT MADHUBHAI BAPUBHAI,BJP,35417,MOTA PONDHA,ST,67.13,33.89,no,4.21
1995,181,1,PATEL DR. K.C.,BJP,62346,PARDI,ST,68.53,58.43,no,21.73
1995,182,1,PATKAR RAMANLAL NANUBHAI,BJP,60316,UMBERGAON,ST,59.58,54.28,no,17.35
1998,1,1,IBRAHIM ISHAQ MANDHRA,INC,30619,ABDASA,GEN,65.25,43.55,no,1.21
1998,2,1,MEHTA SURESHCHANDRA RUPSHANKAR,BJP,33318,MANDVI,GEN,60.42,47.21,no,20.58
1998,3,1,ZAVERI MUKESH BABULAL,BJP,47431,BHUJ,GEN,58.04,52.32,no,24.4
1998,4,1,SODHAM PARBAT MAYABHAI,BJP,29792,MUNDRA,SC,54.1,49.4,no,13.85
1998,5,1,AHIR VASANBHAI GOPALBHAI,BJP,48633,ANJAR,GEN,49.05,49.78,no,6.13
1998,6,1,DHIRUBHAI SWARUPCHAND SHAH,BJP,29860,RAPAR,GEN,51.37,42.6,no,11.15
1998,7,1,FAKIRBHAI RAGHABHAI VAGHELA,BJP,39632,DASADA,SC,56.85,55.49,no,32.41
1998,8,1,DHANRAJBHAI KELA,BJP,46617,WADHWAN,GEN,52.86,53.18,no,20.77
1998,9,1,RANA KIRITSINH JITUBHA,BJP,43223,LIMBDI,GEN,60.54,49.7,no,8.37
1998,10,1,SAVASHIBHAI KANJIBHAI MAKWANA,INC,30480,CHOTILA,GEN,52.91,42.66,no,18.97
1998,11,1,KAVADIA JAYANTILAL RAMJIBHAI,BJP,34992,HALVAD,GEN,64.17,44.75,no,1.67
1998,12,1,INDRAVIJAYSINH (I.K.) JADEJA,BJP,33698,DHRANGADHRA,GEN,60.18,44.55,no,1.58
1998,13,1,AMRUTIYA KANTILAL SHIVABHAI,BJP,47361,MORVI,GEN,57.07,52.08,no,24.05
1998,14,1,KUNDARIYA MOHANBHAI KALYANJIBHAI,BJP,52321,TANKARA,GEN,63.41,55.12,no,11.18
1998,15,1,KHURSHID HAIDAR ABDUL MUTTLIB PIRZADA (MEER,INC,26963,WANKANER,GEN,64.82,31.17,no,1.6
1998,16,1,KUNVARJIBHAI MOHANBHAI BAVALIYA,INC,40473,JASDAN,GEN,57.67,48.62,no,15.98
1998,17,1,RAMESH DHANJIBHAI RUPAPARA,BJP,63545,RAJKOT-I,GEN,46.27,54.78,no,10.35
1998,18,1,VALA VAJUBHAI ROODABHAI,BJP,43034,RAJKOT-II,GEN,45.28,61.25,no,40.88
1998,19,1,BABARIYA MADHUBHAI HAMIRBHAI,BJP,52329,RAJKOT RURAL,SC,44.32,55.93,no,19.28
1998,20,1,JADEJA JAYRAJSINH TEMUBHA,BJP,49465,GONDAL,GEN,55.07,66.86,no,38.04
1998,21,1,KORAT SAVJIBHAI JIVRAJBHAI,BJP,50262,JETPUR,GEN,45.52,70.2,no,44.82
1998,22,1,RADADIA VITHALBHAI HANSRAJBHAI,AIRJP,42429,DHORAJI,GEN,60.85,54.55,no,15.52
1998,23,1,MAKADIA PRAVINBHAI MOHAN,BJP,24112,UPLETA,GEN,53.43,35.69,no,0.56
1998,24,1,KASUNDRA MAGANBHAI AMBABHAI,BJP,31447,JODIYA,GEN,61.56,45.09,no,1.91
1998,25,1,KHATTAR PARMANAND VISHANDAS (PARMAAND,BJP,28361,JAMNAGAR,GEN,42.87,51.32,no,13.96
1998,26,1,ZALA MANHARBHAI VALJI,BJP,37371,JAMNAGAR RURAL,SC,36.81,47.4,no,3.07
1998,27,1,FALDU RANCHHOD CHANABHAI (R.C.FALDU),BJP,40450,KALAWAD,GEN,53.15,61.62,no,35.64
1998,28,1,SAPARIYA CHIMANLAL DHARAMSHIBHAI,BJP,35953,JAMJODHPUR,GEN,58.62,55.01,no,11.85
1998,29,1,BERA MURUBHAI HARADAS,BJP,25864,BHANVAD,GEN,56.75,44.89,no,11.95
1998,30,1,CHAVDA KARU NARAN,BJP,23039,KHAMBHALIA,GEN,52.89,37.26,no,18.14
1998,31,1,MANEK PABUBHA VIRAMBHA,IND,36618,DWARKA,GEN,58,49.13,no,7.01
1998,32,1,BOKHIRIYA BABUBHAI BHIMABHAI,BJP,39796,PORBANDAR,GEN,53.47,53.48,no,31.77
1998,33,1,ODEDARA KARSHAN DULA,BJP,33795,KUTIYANA,GEN,42.05,64.23,no,36.03
1998,34,1,KARGATIA BHAGVANJI LAKHABHAI,BJP,34212,MANGROL,GEN,52.98,47.29,no,7.16
1998,35,1,SUREJA RATILAL GORDHANBHAI,BJP,37817,MANAVADAR,GEN,62.38,52.6,no,9.63
1998,36,1,RATHOD SAMATBHAI AALABHAI,BJP,41101,KESHOD,SC,49.03,60.2,no,24.83
1998,37,1,BARAD JASHUBHAI DHANABHAI,INC,54769,TALALA,GEN,70.13,54.22,no,19.17
1998,38,1,GOHEL CHUNILAL KANJI,BJP,45187,SOMNATH,GEN,61.1,41.03,no,18.2
1998,39,1,VANSH PUNJABHAI BHIMABHAI,INC,50289,UNA,GEN,56.52,57.49,no,19.22
1998,40,1,PATEL KESHUBHAI SAVDAS,BJP,52258,VISAVADAR,GEN,56.54,73.4,no,52.98
1998,41,1,SOLANKI DEVANANDBHAI SAMATBHAI,BJP,41782,MALIYA,GEN,59.27,50.64,no,6.33
1998,42,1,MASHARU MAHENDRABHAI LILADHAR,BJP,51137,JUNAGADH,GEN,40.9,69.87,no,49.76
1998,43,1,UNDHAD BAVKUBHAI NATHABHAI,BJP,39663,BABRA,GEN,63.47,53.84,no,16.47
1998,44,1,BHADANI BECHARBHAI VIRJIBHAI,BJP,28073,LATHI,GEN,62.28,45.12,no,16.08
